2024-04-29T19:30:44.484435381Z [INFO]: master configuration: {"config_file":"","log":{"level":"info","color":true},"db":{"user":"postgres","password":"********","migrations":"file:///usr/share/determined/master/static/migrations","host":"localhost","port":"5432","name":"determined","ssl_mode":"disable","ssl_root_cert":""},"tensorboard_timeout":300,"notebook_timeout":null,"security":{"default_task":{"id":0,"user_id":0,"user":"root","uid":0,"group":"root","gid":0},"tls":{"cert":"","key":""},"ssh":{"rsa_key_size":1024},"authz":{"type":"basic","fallback":"basic","rbac_ui_enabled":null,"_strict_ntsc_enabled":false,"workspace_creator_assign_role":{"enabled":true,"role_id":2},"strict_job_queue_control":false}},"checkpoint_storage":{"host_path":"/root/.determined","propagation":null,"save_experiment_best":0,"save_trial_best":1,"save_trial_latest":1,"storage_path":"determined-checkpoint","type":"shared_fs"},"task_container_defaults":{"shm_size_bytes":4294967296,"network_mode":"host","cpu_pod_spec":null,"gpu_pod_spec":null,"add_capabilities":null,"drop_capabilities":null,"devices":null,"bind_mounts":null,"work_dir":null,"slurm":{},"pbs":{},"LogPolicies":null,"kubernetes":null},"port":3389,"root":"/usr/share/determined/master","telemetry":{"enabled":true,"segment_master_key":"********","otel_enabled":false,"otel_endpoint":"localhost:4317","segment_webui_key":"********","cluster_id":""},"enable_cors":false,"launch_error":true,"cluster_name":"","logging":{"type":"default"},"observability":{"enable_prometheus":false},"cache":{"cache_dir":"/var/cache/determined"},"webhooks":{"base_url":"","signing_key":"d8590cd34061"},"feature_switches":[],"reserved_ports":null,"resource_manager":{"client_ca":"","default_aux_resource_pool":"a100","default_compute_resource_pool":"a100","no_default_resource_pools":false,"require_authentication":false,"scheduler":{"allow_heterogeneous_fits":false,"fitting_policy":"best","type":"fair_share"},"type":"agent"},"resource_pools":[{"pool_name":"a100","description":"","provider":null,"max_aux_containers_per_agent":100,"task_container_defaults":null,"agent_reattach_enabled":false,"agent_reconnect_wait":"25s","kubernetes_namespace":""}],"__internal":{"audit_logging_enabled":false,"external_sessions":{"login_uri":"","logout_uri":"","jwt_key":""},"proxied_servers":null}}
2024-04-29T19:30:44.599899338Z [INFO]: Determined master 0.26.3 (built with go1.21.0)
2024-04-29T19:30:44.599931078Z [INFO]: connecting to database localhost:5432
2024-04-29T19:30:48.633611966Z [WARNING]: failed to connect to postgres, trying again in 4s  error="failed to connect to `host=localhost user=postgres database=determined`: failed to receive message (read tcp 127.0.0.1:34106->127.0.0.1:5432: read: connection reset by peer)"
2024-04-29T20:15:14.972046898Z [INFO]: incrementally released resources 1589c7db-07fe-43bc-9e0b-6362b022bbf1 for e56b86a9-b665-4a51-9dc6-8a40c7bddcd6.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:15:14.973003402Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)" job-id="aab5ace1-ef37-4edf-81ee-8348176c4ff2" task-id="e56b86a9-b665-4a51-9dc6-8a40c7bddcd6" task-type="COMMAND"
2024-04-29T20:15:14.977232714Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)  job-id="aab5ace1-ef37-4edf-81ee-8348176c4ff2" task-id="e56b86a9-b665-4a51-9dc6-8a40c7bddcd6" task-type="COMMAND"
2024-04-29T20:15:14.977368478Z [INFO]: all resources are released for e56b86a9-b665-4a51-9dc6-8a40c7bddcd6.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:15:50.685163966Z [INFO]: resources are requested by llama3 (Allocation ID: 5d61e6c2-8064-41b5-8cc5-d35e85c99202.1)  actor-local-addr="a100" actor-system="master" allocation-id="5d61e6c2-8064-41b5-8cc5-d35e85c99202.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:15:50.935296428Z [INFO]: 1 resources allocated  job-id="0cfd0045-59bd-4af4-81ee-a8b171436a75" restore="false" task-id="5d61e6c2-8064-41b5-8cc5-d35e85c99202" task-type="COMMAND"
2024-04-29T20:15:50.935335722Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:15:50.941005505Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="5d61e6c2-8064-41b5-8cc5-d35e85c99202.1" container-id="ad860a7c-2b4c-4b8c-a5ae-794901df07e9" go-type="agent" job-id="0cfd0045-59bd-4af4-81ee-a8b171436a75" slots="1" task-id="5d61e6c2-8064-41b5-8cc5-d35e85c99202" task-type="COMMAND"
2024-04-29T20:15:51.615267742Z [INFO]: registering service: 5d61e6c2-8064-41b5-8cc5-d35e85c99202:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:16:02.697830417Z [INFO]: container ad860a7c-2b4c-4b8c-a5ae-794901df07e9 terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" go-type="agent"
2024-04-29T20:16:02.698012829Z [INFO]: resources terminated ad860a7c-2b4c-4b8c-a5ae-794901df07e9: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="0cfd0045-59bd-4af4-81ee-a8b171436a75" task-id="5d61e6c2-8064-41b5-8cc5-d35e85c99202" task-type="COMMAND"
2024-04-29T20:16:02.698093239Z [INFO]: releasing resources ad860a7c-2b4c-4b8c-a5ae-794901df07e9  job-id="0cfd0045-59bd-4af4-81ee-a8b171436a75" task-id="5d61e6c2-8064-41b5-8cc5-d35e85c99202" task-type="COMMAND"
2024-04-29T20:16:02.698316418Z [INFO]: incrementally released resources ad860a7c-2b4c-4b8c-a5ae-794901df07e9 for 5d61e6c2-8064-41b5-8cc5-d35e85c99202.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:16:02.698973059Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" job-id="0cfd0045-59bd-4af4-81ee-a8b171436a75" task-id="5d61e6c2-8064-41b5-8cc5-d35e85c99202" task-type="COMMAND"
2024-04-29T20:16:02.703640984Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="0cfd0045-59bd-4af4-81ee-a8b171436a75" task-id="5d61e6c2-8064-41b5-8cc5-d35e85c99202" task-type="COMMAND"
2024-04-29T20:16:02.703798309Z [INFO]: all resources are released for 5d61e6c2-8064-41b5-8cc5-d35e85c99202.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:21:51.454981333Z [INFO]: resources are requested by llama3 (Allocation ID: 83e3c27e-b927-4002-9586-9a54589843e2.1)  actor-local-addr="a100" actor-system="master" allocation-id="83e3c27e-b927-4002-9586-9a54589843e2.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:21:51.892952527Z [INFO]: 1 resources allocated  job-id="fa27c0b2-cbe5-4791-be5a-af11a7bf6e22" restore="false" task-id="83e3c27e-b927-4002-9586-9a54589843e2" task-type="COMMAND"
2024-04-29T20:21:51.892992292Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:21:51.898878120Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="83e3c27e-b927-4002-9586-9a54589843e2.1" container-id="449dc778-48b8-4748-8141-b02df6f6a536" go-type="agent" job-id="fa27c0b2-cbe5-4791-be5a-af11a7bf6e22" slots="1" task-id="83e3c27e-b927-4002-9586-9a54589843e2" task-type="COMMAND"
2024-04-29T20:21:52.325477688Z [INFO]: registering service: 83e3c27e-b927-4002-9586-9a54589843e2:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:22:03.277496894Z [INFO]: container 449dc778-48b8-4748-8141-b02df6f6a536 terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" go-type="agent"
2024-04-29T20:22:03.277730722Z [INFO]: resources terminated 449dc778-48b8-4748-8141-b02df6f6a536: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="fa27c0b2-cbe5-4791-be5a-af11a7bf6e22" task-id="83e3c27e-b927-4002-9586-9a54589843e2" task-type="COMMAND"
2024-04-29T20:22:03.277830840Z [INFO]: releasing resources 449dc778-48b8-4748-8141-b02df6f6a536  job-id="fa27c0b2-cbe5-4791-be5a-af11a7bf6e22" task-id="83e3c27e-b927-4002-9586-9a54589843e2" task-type="COMMAND"
2024-04-29T20:22:03.278017761Z [INFO]: incrementally released resources 449dc778-48b8-4748-8141-b02df6f6a536 for 83e3c27e-b927-4002-9586-9a54589843e2.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:22:03.279300607Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" job-id="fa27c0b2-cbe5-4791-be5a-af11a7bf6e22" task-id="83e3c27e-b927-4002-9586-9a54589843e2" task-type="COMMAND"
2024-04-29T20:22:03.282681337Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="fa27c0b2-cbe5-4791-be5a-af11a7bf6e22" task-id="83e3c27e-b927-4002-9586-9a54589843e2" task-type="COMMAND"
2024-04-29T20:22:03.282825177Z [INFO]: all resources are released for 83e3c27e-b927-4002-9586-9a54589843e2.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:23:37.901866471Z [INFO]: resources are requested by llama3 (Allocation ID: 0bebd929-c1c1-4540-bd5a-5e4aa1863863.1)  actor-local-addr="a100" actor-system="master" allocation-id="0bebd929-c1c1-4540-bd5a-5e4aa1863863.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:23:38.033807701Z [INFO]: 1 resources allocated  job-id="d02eb7bd-0c02-4b8a-b663-a5ad4c55cd0d" restore="false" task-id="0bebd929-c1c1-4540-bd5a-5e4aa1863863" task-type="COMMAND"
2024-04-29T20:23:38.033846684Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:23:38.039724287Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="0bebd929-c1c1-4540-bd5a-5e4aa1863863.1" container-id="ad4f099f-0fde-4a70-b2fe-0f425c161c1b" go-type="agent" job-id="d02eb7bd-0c02-4b8a-b663-a5ad4c55cd0d" slots="1" task-id="0bebd929-c1c1-4540-bd5a-5e4aa1863863" task-type="COMMAND"
2024-04-29T20:23:38.473547712Z [INFO]: registering service: 0bebd929-c1c1-4540-bd5a-5e4aa1863863:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:23:49.695097761Z [INFO]: container ad4f099f-0fde-4a70-b2fe-0f425c161c1b terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" go-type="agent"
2024-04-29T20:23:49.695260817Z [INFO]: resources terminated ad4f099f-0fde-4a70-b2fe-0f425c161c1b: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="d02eb7bd-0c02-4b8a-b663-a5ad4c55cd0d" task-id="0bebd929-c1c1-4540-bd5a-5e4aa1863863" task-type="COMMAND"
2024-04-29T20:23:49.695338883Z [INFO]: releasing resources ad4f099f-0fde-4a70-b2fe-0f425c161c1b  job-id="d02eb7bd-0c02-4b8a-b663-a5ad4c55cd0d" task-id="0bebd929-c1c1-4540-bd5a-5e4aa1863863" task-type="COMMAND"
2024-04-29T20:23:49.695498863Z [INFO]: incrementally released resources ad4f099f-0fde-4a70-b2fe-0f425c161c1b for 0bebd929-c1c1-4540-bd5a-5e4aa1863863.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:23:49.696678155Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" job-id="d02eb7bd-0c02-4b8a-b663-a5ad4c55cd0d" task-id="0bebd929-c1c1-4540-bd5a-5e4aa1863863" task-type="COMMAND"
2024-04-29T20:23:49.701052328Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="d02eb7bd-0c02-4b8a-b663-a5ad4c55cd0d" task-id="0bebd929-c1c1-4540-bd5a-5e4aa1863863" task-type="COMMAND"
2024-04-29T20:23:49.701195948Z [INFO]: all resources are released for 0bebd929-c1c1-4540-bd5a-5e4aa1863863.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:36:07.785202180Z [INFO]: resources are requested by llama3 (Allocation ID: 83322c11-7934-4d8d-94f1-3e9888f2a227.1)  actor-local-addr="a100" actor-system="master" allocation-id="83322c11-7934-4d8d-94f1-3e9888f2a227.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:36:08.002492367Z [INFO]: 1 resources allocated  job-id="5efb3a0f-847c-445a-bd38-9071d82302b6" restore="false" task-id="83322c11-7934-4d8d-94f1-3e9888f2a227" task-type="COMMAND"
2024-04-29T20:36:08.002527323Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:36:08.008506126Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="83322c11-7934-4d8d-94f1-3e9888f2a227.1" container-id="85ac9bde-d478-4db3-b184-7bd3a70e84f1" go-type="agent" job-id="5efb3a0f-847c-445a-bd38-9071d82302b6" slots="1" task-id="83322c11-7934-4d8d-94f1-3e9888f2a227" task-type="COMMAND"
2024-04-29T20:36:08.437107968Z [INFO]: registering service: 83322c11-7934-4d8d-94f1-3e9888f2a227:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:36:37.741464028Z [INFO]: container 85ac9bde-d478-4db3-b184-7bd3a70e84f1 terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" go-type="agent"
2024-04-29T20:36:37.741732341Z [INFO]: resources terminated 85ac9bde-d478-4db3-b184-7bd3a70e84f1: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="5efb3a0f-847c-445a-bd38-9071d82302b6" task-id="83322c11-7934-4d8d-94f1-3e9888f2a227" task-type="COMMAND"
2024-04-29T20:36:37.741768519Z [INFO]: releasing resources 85ac9bde-d478-4db3-b184-7bd3a70e84f1  job-id="5efb3a0f-847c-445a-bd38-9071d82302b6" task-id="83322c11-7934-4d8d-94f1-3e9888f2a227" task-type="COMMAND"
2024-04-29T20:36:37.741897370Z [INFO]: incrementally released resources 85ac9bde-d478-4db3-b184-7bd3a70e84f1 for 83322c11-7934-4d8d-94f1-3e9888f2a227.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:36:37.742840219Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" job-id="5efb3a0f-847c-445a-bd38-9071d82302b6" task-id="83322c11-7934-4d8d-94f1-3e9888f2a227" task-type="COMMAND"
2024-04-29T20:36:37.747577123Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="5efb3a0f-847c-445a-bd38-9071d82302b6" task-id="83322c11-7934-4d8d-94f1-3e9888f2a227" task-type="COMMAND"
2024-04-29T20:36:37.747717977Z [INFO]: all resources are released for 83322c11-7934-4d8d-94f1-3e9888f2a227.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:37:47.929093951Z [INFO]: resources are requested by llama3 (Allocation ID: e9576b64-ce4c-4cdf-91ab-d42096398f86.1)  actor-local-addr="a100" actor-system="master" allocation-id="e9576b64-ce4c-4cdf-91ab-d42096398f86.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:37:48.123671272Z [INFO]: 1 resources allocated  job-id="04899ca4-dd12-4c14-a21b-8ed06d65e70c" restore="false" task-id="e9576b64-ce4c-4cdf-91ab-d42096398f86" task-type="COMMAND"
2024-04-29T20:37:48.123690187Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:37:48.128931106Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="e9576b64-ce4c-4cdf-91ab-d42096398f86.1" container-id="3db8fff2-ed3c-45f4-9bc7-b8f020f7920a" go-type="agent" job-id="04899ca4-dd12-4c14-a21b-8ed06d65e70c" slots="1" task-id="e9576b64-ce4c-4cdf-91ab-d42096398f86" task-type="COMMAND"
2024-04-29T20:37:48.556474574Z [INFO]: registering service: e9576b64-ce4c-4cdf-91ab-d42096398f86:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:38:00.123199051Z [INFO]: container 3db8fff2-ed3c-45f4-9bc7-b8f020f7920a terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" go-type="agent"
2024-04-29T20:38:00.123526515Z [INFO]: resources terminated 3db8fff2-ed3c-45f4-9bc7-b8f020f7920a: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="04899ca4-dd12-4c14-a21b-8ed06d65e70c" task-id="e9576b64-ce4c-4cdf-91ab-d42096398f86" task-type="COMMAND"
2024-04-29T20:38:00.123644075Z [INFO]: releasing resources 3db8fff2-ed3c-45f4-9bc7-b8f020f7920a  job-id="04899ca4-dd12-4c14-a21b-8ed06d65e70c" task-id="e9576b64-ce4c-4cdf-91ab-d42096398f86" task-type="COMMAND"
2024-04-29T20:38:00.123839462Z [INFO]: incrementally released resources 3db8fff2-ed3c-45f4-9bc7-b8f020f7920a for e9576b64-ce4c-4cdf-91ab-d42096398f86.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:38:00.124551687Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" job-id="04899ca4-dd12-4c14-a21b-8ed06d65e70c" task-id="e9576b64-ce4c-4cdf-91ab-d42096398f86" task-type="COMMAND"
2024-04-29T20:38:00.128992205Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="04899ca4-dd12-4c14-a21b-8ed06d65e70c" task-id="e9576b64-ce4c-4cdf-91ab-d42096398f86" task-type="COMMAND"
2024-04-29T20:38:00.129132058Z [INFO]: all resources are released for e9576b64-ce4c-4cdf-91ab-d42096398f86.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:49:37.960775770Z [INFO]: resources are requested by llama3 (Allocation ID: 177c8ae0-9a13-4258-9e4c-300d93bdc6b1.1)  actor-local-addr="a100" actor-system="master" allocation-id="177c8ae0-9a13-4258-9e4c-300d93bdc6b1.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:49:38.041182028Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:49:38.041195143Z [INFO]: 1 resources allocated  job-id="ee08eedc-5dda-4947-b1a3-cca0492d5adf" restore="false" task-id="177c8ae0-9a13-4258-9e4c-300d93bdc6b1" task-type="COMMAND"
2024-04-29T20:49:38.046544746Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="177c8ae0-9a13-4258-9e4c-300d93bdc6b1.1" container-id="2277fe92-da51-4177-b36e-8d213834042c" go-type="agent" job-id="ee08eedc-5dda-4947-b1a3-cca0492d5adf" slots="1" task-id="177c8ae0-9a13-4258-9e4c-300d93bdc6b1" task-type="COMMAND"
2024-04-29T20:49:38.520666559Z [INFO]: registering service: 177c8ae0-9a13-4258-9e4c-300d93bdc6b1:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:49:49.699326950Z [INFO]: container 2277fe92-da51-4177-b36e-8d213834042c terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" go-type="agent"
2024-04-29T20:49:49.699665695Z [INFO]: resources terminated 2277fe92-da51-4177-b36e-8d213834042c: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="ee08eedc-5dda-4947-b1a3-cca0492d5adf" task-id="177c8ae0-9a13-4258-9e4c-300d93bdc6b1" task-type="COMMAND"
2024-04-29T20:49:49.699707924Z [INFO]: releasing resources 2277fe92-da51-4177-b36e-8d213834042c  job-id="ee08eedc-5dda-4947-b1a3-cca0492d5adf" task-id="177c8ae0-9a13-4258-9e4c-300d93bdc6b1" task-type="COMMAND"
2024-04-29T20:49:49.699837778Z [INFO]: incrementally released resources 2277fe92-da51-4177-b36e-8d213834042c for 177c8ae0-9a13-4258-9e4c-300d93bdc6b1.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:49:49.700585470Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" job-id="ee08eedc-5dda-4947-b1a3-cca0492d5adf" task-id="177c8ae0-9a13-4258-9e4c-300d93bdc6b1" task-type="COMMAND"
2024-04-29T20:49:49.704285890Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="ee08eedc-5dda-4947-b1a3-cca0492d5adf" task-id="177c8ae0-9a13-4258-9e4c-300d93bdc6b1" task-type="COMMAND"
2024-04-29T20:49:49.704459726Z [INFO]: all resources are released for 177c8ae0-9a13-4258-9e4c-300d93bdc6b1.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:52:07.416525859Z [INFO]: resources are requested by llama3 (Allocation ID: c4310d97-c7e4-4f76-b0d0-040c4c0e7178.1)  actor-local-addr="a100" actor-system="master" allocation-id="c4310d97-c7e4-4f76-b0d0-040c4c0e7178.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:52:07.741618635Z [INFO]: 1 resources allocated  job-id="6e21e7f0-f09b-48f3-9076-39361eecfe1a" restore="false" task-id="c4310d97-c7e4-4f76-b0d0-040c4c0e7178" task-type="COMMAND"
2024-04-29T20:52:07.741662136Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:52:07.748244922Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="c4310d97-c7e4-4f76-b0d0-040c4c0e7178.1" container-id="470a40ff-6c95-4d05-8125-87b33ef98a1f" go-type="agent" job-id="6e21e7f0-f09b-48f3-9076-39361eecfe1a" slots="1" task-id="c4310d97-c7e4-4f76-b0d0-040c4c0e7178" task-type="COMMAND"
2024-04-29T20:52:08.175175350Z [INFO]: registering service: c4310d97-c7e4-4f76-b0d0-040c4c0e7178:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:52:19.465898129Z [INFO]: container 470a40ff-6c95-4d05-8125-87b33ef98a1f terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" go-type="agent"
2024-04-29T20:52:19.466072395Z [INFO]: resources terminated 470a40ff-6c95-4d05-8125-87b33ef98a1f: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="6e21e7f0-f09b-48f3-9076-39361eecfe1a" task-id="c4310d97-c7e4-4f76-b0d0-040c4c0e7178" task-type="COMMAND"
2024-04-29T20:52:19.466106880Z [INFO]: releasing resources 470a40ff-6c95-4d05-8125-87b33ef98a1f  job-id="6e21e7f0-f09b-48f3-9076-39361eecfe1a" task-id="c4310d97-c7e4-4f76-b0d0-040c4c0e7178" task-type="COMMAND"
2024-04-29T20:52:19.466217708Z [INFO]: incrementally released resources 470a40ff-6c95-4d05-8125-87b33ef98a1f for c4310d97-c7e4-4f76-b0d0-040c4c0e7178.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:52:19.466969678Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" job-id="6e21e7f0-f09b-48f3-9076-39361eecfe1a" task-id="c4310d97-c7e4-4f76-b0d0-040c4c0e7178" task-type="COMMAND"
2024-04-29T20:52:19.470633399Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="6e21e7f0-f09b-48f3-9076-39361eecfe1a" task-id="c4310d97-c7e4-4f76-b0d0-040c4c0e7178" task-type="COMMAND"
2024-04-29T20:52:19.470753314Z [INFO]: all resources are released for c4310d97-c7e4-4f76-b0d0-040c4c0e7178.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:53:32.946998060Z [INFO]: resources are requested by llama3 (Allocation ID: ada33f73-f20d-4a39-9353-e0b1955bc3c7.1)  actor-local-addr="a100" actor-system="master" allocation-id="ada33f73-f20d-4a39-9353-e0b1955bc3c7.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:53:33.351776302Z [INFO]: 1 resources allocated  job-id="2ed73113-c5a5-4455-acdb-f94f0022b1e5" restore="false" task-id="ada33f73-f20d-4a39-9353-e0b1955bc3c7" task-type="COMMAND"
2024-04-29T20:53:33.351803143Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:53:33.357977342Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="ada33f73-f20d-4a39-9353-e0b1955bc3c7.1" container-id="b58dbc39-f1e3-48d1-93fe-15cafe12bd1e" go-type="agent" job-id="2ed73113-c5a5-4455-acdb-f94f0022b1e5" slots="1" task-id="ada33f73-f20d-4a39-9353-e0b1955bc3c7" task-type="COMMAND"
2024-04-29T20:53:33.782729395Z [INFO]: registering service: ada33f73-f20d-4a39-9353-e0b1955bc3c7:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:53:44.857172711Z [INFO]: container b58dbc39-f1e3-48d1-93fe-15cafe12bd1e terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" go-type="agent"
2024-04-29T20:53:44.857437718Z [INFO]: resources terminated b58dbc39-f1e3-48d1-93fe-15cafe12bd1e: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="2ed73113-c5a5-4455-acdb-f94f0022b1e5" task-id="ada33f73-f20d-4a39-9353-e0b1955bc3c7" task-type="COMMAND"
2024-04-29T20:53:44.857500676Z [INFO]: releasing resources b58dbc39-f1e3-48d1-93fe-15cafe12bd1e  job-id="2ed73113-c5a5-4455-acdb-f94f0022b1e5" task-id="ada33f73-f20d-4a39-9353-e0b1955bc3c7" task-type="COMMAND"
2024-04-29T20:53:44.857668752Z [INFO]: incrementally released resources b58dbc39-f1e3-48d1-93fe-15cafe12bd1e for ada33f73-f20d-4a39-9353-e0b1955bc3c7.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
